Energy Corr Diss_sim Homogen Contrast
0.6052987312576912 0.9912227004766013 5.803272637795276 0.7548228911646495 169.33624507874018
0.59779472670283 0.9910139201127619 6.0137795275590555 0.7504260704660912 177.85851377952756
0.6072438195138498 0.990699456091126 5.9862204724409445 0.748343252754174 176.12278543307085
0.5949348887566499 0.9905810449848306 6.018577755905511 0.7563220570194478 185.9777312992126
0.6020162300580713 0.9906114123049568 6.063238188976378 0.7425282951237464 177.31717519685043
0.6058347018582452 0.9915972425179981 5.718257874015747 0.7560056453434979 165.6097440944882
0.608324613452813 0.9910748246599163 5.7736220472440944 0.7551017644206628 169.0104576771654
0.6033848275513368 0.9907895947648442 5.995816929133858 0.7506961708143318 177.51771653543307
0.6146892903366686 0.990844471660964 5.721825787401574 0.7720141747209216 178.27805118110234
0.6249152224009759 0.9903633533684433 5.852362204724408 0.7585987463177599 178.10568405511813
0.6361419676883282 0.9890477247016998 5.989665354330708 0.7639994965154738 192.92236712598424
0.6111985056740276 0.9911949785278783 5.78494094488189 0.7525912194104963 167.99581692913387
0.6149285499215483 0.9905883621824718 5.800565944881891 0.7636681703322545 178.56163877952756
0.5961192188394547 0.9900667476031422 6.1675688976377945 0.7480315823537409 190.20644685039372
0.6088781071170376 0.9908499437551878 5.890625 0.755488389652688 174.3802903543307
0.6142977136477827 0.9908562827173134 5.830831692913386 0.756153923102815 171.4048966535433
0.5819980115945514 0.9915582004723 5.883489173228346 0.7437262797392148 165.14579232283464
0.6230101522595406 0.9898586772265803 5.943897637795275 0.7420661446293585 171.019562007874
0.5968028279284563 0.9911422804904657 6.000123031496063 0.7409365979057146 169.2306840551181
0.6117500362686146 0.9899243508605616 5.991510826771654 0.7573498119049988 186.24975393700782
0.6027398880004864 0.9909266252034054 5.80056594488189 0.7610436791485843 177.4367618110236
0.5949186942586192 0.990583318798798 6.0015994094488185 0.7577798974501619 185.99261811023624
0.6131666481246822 0.9902060512345092 6.053887795275591 0.753451982225888 186.3212352362205
0.5823277352978476 0.9913529123484263 5.998277559055118 0.7435012837547923 170.21186023622045
0.6033787377986614 0.9906402529895034 5.979576771653543 0.7485101596959822 176.11687992125982
0.598670899546723 0.9909105101894957 6.082431102362205 0.7471898895521146 179.45829232283467
0.6035113563237067 0.9921192281419243 5.513656496062992 0.7638209621280988 159.94192913385825
0.6097507661051536 0.9905355907464944 5.990280511811024 0.7511323295118018 177.33772145669292
0.5943921201468411 0.9915973278661508 5.806840551181103 0.7544203763628521 169.29035433070865
0.6051146262015542 0.9909073496162758 5.903912401574803 0.7496817373061297 172.57837106299212
0.596374767800816 0.9910671556648692 5.8137303149606305 0.7631975853990605 178.89099409448818
0.6037325690027843 0.9913193961767289 5.908710629921259 0.7475086870663561 171.29478346456693
0.6080283129413177 0.9906819930369934 5.998154527559055 0.7483305976968744 176.4595226377953
0.6180860408587608 0.990253936368718 5.912893700787401 0.7644089911831451 184.16437007874018
0.6024769327306514 0.9905567478728581 6.179749015748031 0.7330228743104883 178.4544783464567
0.603509694696311 0.9916602906945676 5.712967519685039 0.7450544402099006 158.91166338582678
0.6050386893742622 0.9917072550345276 5.610728346456693 0.7631935445020064 163.6970964566929
0.5850553265432078 0.9911268094908947 5.999753937007874 0.7478719805071226 176.6668307086614
0.5916650970760948 0.9909998979755562 5.972317913385827 0.7464803644198786 174.79945866141728
0.6068636015636457 0.9907811050979437 5.884596456692913 0.7485638653122699 170.89640748031496
0.6050302645647222 0.9910539363336652 5.912524606299213 0.751778833673938 173.65415846456693
0.5788777080797743 0.9920745844879665 5.80634842519685 0.7449635478870925 162.6326279527559
0.6109494607484319 0.9901430215624014 5.9956938976377945 0.7584084487957523 185.88988681102362
0.6058722780559707 0.9905092383081042 5.9825295275590555 0.7512554365821831 182.48708169291336
0.6047124753860789 0.9913501581290833 5.802657480314961 0.7544238721407065 169.45140255905514
0.5970305321330858 0.9915155572799494 5.797367125984252 0.7598835279811129 171.67667322834643
0.6165893583889894 0.9907736795838525 5.721825787401574 0.7714833510726098 178.1548966535433
0.6101170034618362 0.991066766905568 5.71998031496063 0.7686155215908566 176.94377460629923
0.6036416826335436 0.9911455773059547 5.7294537401574805 0.7686456927599012 177.17261318897636
